Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,user_choice.keys,user_choice.rt,user_choice.duration,next_trial_input.keys,next_trial_input.rt,next_trial_input.duration,happiness_rating.response,happiness_rating.rt,key_resp_6.keys,key_resp_10.keys,key_resp_6.rt,key_resp_6.duration,key_resp_10.rt,key_resp_10.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text_5.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_outcome_text_2.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,options,gamble_result,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,practice_txt_2.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,practice_txt_3.started,p_chosen_option.stopped,current_money_prac,outcome_prac,added_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,practice_trials.key_resp_9.rt,practice_trials.key_resp_9.duration,instructions12.started,instructions_text_8.started,key_resp_inst_10.started,instructions12.stopped,key_resp_inst_10.keys,key_resp_inst_10.rt,key_resp_inst_10.duration,options_show.started,fixation_cross_2.started,box1.started,box2.started,box3.started,box4.started,box1_mag.started,box1_P.started,box2_mag.started,box2_P.started,box3_mag.started,box3_P.started,box4_mag.started,box4_P.started,user_choice.started,options_show.stopped,trials.user_choice.keys,trials.user_choice.rt,trials.user_choice.duration,choice,chosen_option.started,fixation_7.started,box1_2.started,box2_2.started,box3_2.started,box4_2.started,box1_mag_2.started,box1_P_2.started,box2_mag_2.started,box2_P_2.started,box3_mag_2.started,box3_P_2.started,box4_mag_2.started,box4_P_2.started,chosen_option.stopped,current_money,outcome,added_money,reward_outcome.started,money_prompt.started,outcome_square.started,outcome_text_3.started,reward_txt.started,prog_bar.started,next_trial_txt.started,next_trial_input.started,reward_outcome.stopped,trials.next_trial_input.keys,trials.next_trial_input.rt,trials.next_trial_input.duration,happiness_trial.started,happiness_trial.stopped,trials.happiness_rating.response,trials.happiness_rating.rt,trials.key_resp_6.keys,h_iti.started,h_iti.stopped,trial_break.started,trial_break.stopped,trials.key_resp_10.keys,repeat_iti_2.started,repeat_iti_2.stopped,question_2.started,happiness_rating.started,low_end_text_2.started,high_end_text_2.started,exit_text.started,key_resp_6.started,trials.key_resp_6.rt,trials.key_resp_6.duration,text_7.started,break_txt.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,text_6.started,Thank_you.started,thankYouText.started,key_resp_11.started,Thank_you.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart
,148,0,148,,,,,,,,,,,,,,,,,,right,1.6187199169944506,None,space,0.0026475,None,None,None,None,None,,,,,,,,,,,,,148,0,148,0,1055.1954704170057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.5  0.05 0.5  0.03 1.  ],0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.8165847920172,1058.8257664169942,1059.8057336670172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1860500000184,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1055.1954704170057,1056.8220672919997,right,1.6187199169944506,None,1,1056.8259431250044,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1056.8364331249904,1057.809632709017,11.980000000000004,-1,0.03,1057.811934708996,1057.8218744170154,1057.8218744170154,1057.8218744170154,1057.8218744170154,1057.8218744170154,1058.8059873750026,1058.8059873750026,1058.8165417500131,space,0.0026475,None,1059.8061635420017,1059.8063224999933,None,None,None,1059.8063602090115,1059.806371625018,1059.8063828340091,1059.8063947920164,None,1059.8064096250164,1059.8064201670059,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,149,0,149,,,,,,,,,,,,,,,,,,left,1.0575812910101376,None,space,0.18876754198572598,None,11,2.8525572090002242,return,None,1.0790605829970445,None,,,,,,,,,,,149,0,149,0,1059.8193496250024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.6  0.1  0.4 ],0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0545660000062,1063.0619837919949,1064.0391507089953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.8100414590153,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1059.8193496250024,1060.8825600839918,left,1.0575812910101376,None,0,1060.8860913749959,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1060.8957990420167,1061.8715017499926,12.010000000000003,-1,0.05,1061.8738245840068,1061.8830118750047,1061.8830118750047,1061.8830118750047,1061.8830118750047,1061.8830118750047,1062.8644973750052,1062.8644973750052,1063.0545299590158,space,0.18876754198572598,None,1064.0395503340114,1067.6466594169906,11,2.8525572090002242,return,1067.6467103750037,1068.6335745000106,1068.6335982500168,1068.6336133750156,None,1068.6336372919905,1068.6336477500154,1064.0476146250148,1066.5478743750136,1066.5478743750136,1066.5478743750136,1066.5478743750136,1066.5478743750136,1.0790605829970445,None,1067.6540729170083,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,150,0,150,,,,,,,,,,,,,,,,,,left,1.772627583006397,None,space,0.6904279580048751,None,None,None,None,None,,,,,,,,,,,,,150,0,150,0,1068.647087874997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.3  0.1  0.7  0.07 1.  ],0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.0908013750159,1073.1006927920098,1074.0791441670153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.637740834005,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1068.647087874997,1070.420692084008,left,1.772627583006397,None,0,1070.4246175420121,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1070.4353797090007,1071.4062195839942,12.060000000000004,1,0.1,1071.4085887499969,1071.417883624992,1071.417883624992,1071.417883624992,1071.417883624992,1071.417883624992,1072.3986221250088,1072.3986221250088,1073.0907550420088,space,0.6904279580048751,None,1074.0795599590056,1074.0797096250171,None,None,None,1074.0797399590083,1074.0797507090028,1074.0797596670163,1074.0797704590077,None,1074.0797837499995,1074.0797939170152,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,151,0,151,,,,,,,,,,,,,,,,,,left,1.2297027910244651,None,space,0.5809390419744886,None,None,None,None,None,,,,,,,,,,,,,151,0,151,0,1074.0937872499926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.5  0.1  0.5 ],0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.8930326669943,1077.9016927499906,1078.8791398750036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0838381670183,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1074.0937872499926,1075.3270022920042,left,1.2297027910244651,None,0,1075.3310019590135,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1075.340568042011,1076.3171589169942,12.160000000000004,-1,0.05,1076.3195401249977,1076.3294227920123,1076.3294227920123,1076.3294227920123,1076.3294227920123,1076.3294227920123,1077.311401709012,1077.311401709012,1077.8929953339975,space,0.5809390419744886,None,1078.8795427920122,1078.879695709009,None,None,None,1078.8797262090084,1078.8797376670118,1078.8797477920016,1078.879759375006,None,1078.8797748750076,1078.8797855839948,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,152,0,152,,,,,,,,,,,,,,,,,,right,1.2892545829818118,None,space,0.5179677919950336,None,11,2.832621957990341,return,None,0.8819783749931958,None,,,,,,,,,,,152,0,152,0,1078.894334917015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.3  0.08 0.7  0.07 1.  ],0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.6935807919945,1082.7011287090136,1083.6763907500135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.884074458998,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1078.894334917015,1080.1876308339997,right,1.2892545829818118,None,1,1080.1915722090052,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1080.2023990000016,1081.1772967500146,12.210000000000004,-1,0.07,1081.1796707920148,1081.1889835839975,1081.1889835839975,1081.1889835839975,1081.1889835839975,1081.1889835839975,1082.1715032920183,1082.1715032920183,1082.6935440000088,space,0.5179677919950336,None,1083.676943833998,1087.0953310420155,11,2.832621957990341,return,1087.0953806250182,1088.082159292011,1088.082176416996,1088.0821900000155,None,1088.0822091250157,1088.0822194170032,1083.6857451249962,1086.1885369590018,1086.1885369590018,1086.1885369590018,1086.1885369590018,1086.1885369590018,0.8819783749931958,None,1087.103381583991,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,153,0,153,,,,,,,,,,,,,,,,,,right,1.1034390419954434,None,space,0.24217366700759158,None,None,None,None,None,,,,,,,,,,,,,153,0,153,0,1088.095423709019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.6  0.06 0.4  0.03 1.  ],0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.4409317090176,1091.4503206670051,1092.4295798340172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.085374709015,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1088.095423709019,1089.2068366669992,right,1.1034390419954434,None,1,1089.209759209014,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1089.2201136249932,1090.195384791994,12.280000000000005,-1,0.03,1090.1978081249981,1090.2075417500164,1090.2075417500164,1090.2075417500164,1090.2075417500164,1090.2075417500164,1091.1943595420162,1091.1943595420162,1091.4408955420076,space,0.24217366700759158,None,1092.430002500012,1092.4301532090176,None,None,None,1092.4301842919958,1092.4301952919923,1092.4302047090023,1092.4302158339997,None,1092.4302294590161,1092.4302392500103,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,154,0,154,,,,,,,,,,,,,,,,,,right,0.8813727080123499,None,space,0.13966816698666662,None,None,None,None,None,,,,,,,,,,,,,154,0,154,0,1092.441813042009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.6  0.1  0.4  0.05 1.  ],0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.4589769589948,1095.4680700419995,1096.444517291995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.4321526249987,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1092.441813042009,1093.3324277090142,right,0.8813727080123499,None,1,1093.3343101670034,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1093.3448387090175,1094.3179989590135,12.310000000000004,-1,0.05,1094.3203437089978,1094.3301975000068,1094.3301975000068,1094.3301975000068,1094.3301975000068,1094.3301975000068,1095.3138014590077,1095.3138014590077,1095.4589414590155,space,0.13966816698666662,None,1096.4449190000014,1096.445064917003,None,None,None,1096.4451027089963,1096.445113666996,1096.4451237920148,1096.4451346250135,None,1096.445149584004,1096.4451599169988,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,155,0,155,,,,,,,,,,,,,,,,,,left,1.0666317920258734,None,space,0.17690770898479968,None,11,2.9075615420006216,return,None,0.9459762909973506,None,,,,,,,,,,,155,0,155,0,1096.4567681250046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.1  0.1  0.9  0.05 1.  ],0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.6910314169945,1099.700405459007,1100.6787277090189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.446945750009,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1096.4567681250046,1097.5248239170178,left,1.0666317920258734,None,0,1097.5264246670122,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1097.5362024170172,1098.5136819590116,12.360000000000005,1,0.1,1098.5160280420096,1098.525685458997,1098.525685458997,1098.525685458997,1098.525685458997,1098.525685458997,1099.5061711250164,1099.5061711250164,1099.6909982920042,space,0.17690770898479968,None,1100.6791408339923,1104.1471688339952,11,2.9075615420006216,return,1104.1472217499977,1105.136282209016,1105.136298958998,1105.1363129590172,None,1105.1363314999908,1105.1363421250135,1100.6864501670061,1103.1931358750153,1103.1931358750153,1103.1931358750153,1103.1931358750153,1103.1931358750153,0.9459762909973506,None,1104.1542851249978,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,156,0,156,,,,,,,,,,,,,,,,,,left,1.0885071659868117,None,space,0.5378998340165708,None,None,None,None,None,,,,,,,,,,,,,156,0,156,0,1105.1504525000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.03 1.   0.   0.8  0.06 0.2 ],0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.7672846250061,1108.774429,1109.7499717500177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.1404173340125,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1105.1504525000055,1106.2396765000012,left,1.0885071659868117,None,0,1106.243454792013,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1106.2537114169972,1107.2229445840057,12.460000000000004,-1,0.03,1107.2252668750007,1107.2349039590044,1107.2349039590044,1107.2349039590044,1107.2349039590044,1107.2349039590044,1108.2216342090105,1108.2216342090105,1108.7672468340024,space,0.5378998340165708,None,1109.750385499996,1109.7505412920145,None,None,None,1109.7505835000193,1109.750595791993,1109.7506065840134,1109.750617417012,None,1109.7506315000064,1109.7506425839965,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,157,0,157,,,,,,,,,,,,,,,,,,right,1.127942458,None,space,0.2958359579788521,None,None,None,None,None,,,,,,,,,,,,,157,0,157,0,1109.7637378750078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.3  0.1  0.7 ],0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.1711586250167,1113.1799345000181,1114.1585225000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.7537009590014,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1109.7637378750078,1110.892551291996,right,1.127942458,None,1,1110.8952940000163,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1110.9058342920034,1111.8779065420094,12.490000000000004,1,0.1,1111.8802507499931,1111.8896149590146,1111.8896149590146,1111.8896149590146,1111.8896149590146,1111.8896149590146,1112.8738299999968,1112.8738299999968,1113.1711219999997,space,0.2958359579788521,None,1114.1589340420032,1114.1590842920123,None,None,None,1114.159114625014,1114.1591250839992,1114.1591341670137,1114.1591442920035,None,1114.159157667018,1114.159167417005,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
